title,author,category,rating,description,url
穿成师徒虐恋剧中的恶毒女配,沉涣,仙侠奇缘,0.0,演员柳柳穿越了，是恶毒女二，死在最爱的男二手中。 这部虐恋仙侠剧中，男女主爱得死去活来，男女配惨得惊天动地，最后所有人都嘎了，独留下满头白发的男主寒江垂钓。 所有的深情都会被辜负，所有的误会都无法解开，虐得人心肝肺直抽搐。 据导演说，这就是至高无上的BE美学。 生活在这样的世界中，还必须按照剧情走，师柳柳感觉自己太难了。 等等……怎么多出来了一个小师叔？ 好家伙，原来是剧组投资人，有着九亿少女梦称,https://www.hongxiu.com/book/25145136809502204
余晚仙记,我家小龟,仙侠奇缘,0.0,注：女强、女主无CP，传统修仙、升级流 余晚因一场天灾泥石流，她魂穿异世 前世，因父母离异，她渴求一份亲情； 今生，上苍开恩，圆了她的梦想！ 每日鸡犬桑麻，她也愿瓜藤满架欣然享受。 本以为这样温馨的田园生活，可以过到白发苍苍； 哪知，这个异世，超出她的认知 修仙！修成正果，便能得道成仙！ 起初，她务实甘于现状，那般玄幻的人生，并非她所求， 可命运的齿轮，却不允许她如此安逸！ 都说：凤有虚颈，犯者必,https://www.hongxiu.com/book/14078165803329604
一路仙骄,古晓雅,仙侠奇缘,0.0,林若初穿越了，发现老天爷这一世待自己不薄。出生在修仙界，单灵根，拜师大能，怎么看也是拿着天之骄女的剧本。直到林若初发现……,https://www.hongxiu.com/book/18840567908431204
当疯批魔尊修无情道后她杀疯了,一甁酒,仙侠奇缘,0.0,女扮男装+双洁+唯一 历经几世轮回的大佬再一次重生成反派人物，这一世她的英年早逝有了破解之法。 她戴着冠，穿着男袍，一步堕入无情道遗世独立，遥想成就无上大道飞升成仙换得长生，然总有人想妄想摘下她这朵高岭之花。 青梅竹马人鱼、豪门世族大小姐、领国皇家王爷、还有那不安分的清纯小白花穿越者、茶味幼稚弟弟。 不知不觉她好像开了个鱼塘，分明未碰一人却处处招人碰瓷？ ［原名：这个道君太正经］,https://www.hongxiu.com/book/19472364308182804
穿越兽世：兽夫，乖乖听话,幻黎妖,仙侠奇缘,0.0,职业杀手穿越远古兽人时代，唐果表示三观已碎，请让她找到胶水粘合三观。 捡回唐果的大老虎虎犽认真保证说：“唐果，你放心，我会努力打猎，把你养得壮壮得生幼崽的。” 唐果表示：你滚！ 陌生的地方，陌生的人，虚弱到半残的身体，唐果唯有依附捡她回来的大老虎而活，然而在相处中却发现她竟然对他上了心，虽然抗拒，但却也还是忍不住在他宠溺下沉沦。 面对因为身体好起来而从少到多的兽人追求，唐果表示：我只需要一个兽人伴,https://www.hongxiu.com/book/11064834204417903
藤仙记,雾眠,仙侠奇缘,0.0,某眠新书《妖妃预备役的年代日常》待养肥，年代文，女主事业爱情萌宝三丰收～新书宝宝求收藏求推荐～ 凡间一世，草木一秋，本以为她可以快快乐乐的过自己的小日子，没想到却肩负起振兴家族的重任。 她灵根值极高，按理说是少有的天才，奈何雷水木这种到自己能把自己电死的灵根，她该如何肩负起大道赋予自己的责任？,https://www.hongxiu.com/book/17629912906219404
重生校园最强大小姐,叶不休,仙侠奇缘,0.0,冷心邪肆，姿意妄为的第一天骄重回地球军校。 废物？她用实力啪啪啪打脸。 不服？她吊打各种天才，专治各种不服。 她既能扮男撩妹无数，也能引无数强者竞折腰。 面对高冷禁欲的长官，她照样调戏，壁咚，强吻之。 几次三番撩拨，只为欣赏高冷长官纯情的一面。 当她再一次向高冷长官的肉体伸出魔爪的时侯，高冷长官终于也学会反套路了。 “做我女朋友就给摸。” 这到底是摸还是不摸呢？ 书群号：231438075,https://www.hongxiu.com/book/7667367504224903
认错师尊后，全宗门送助攻,画扇妖妖,仙侠奇缘,0.0,穿书成合欢宗弟子第一天。 谢轻虞被系统派去攻略师尊月华仙君吸仙气保命。 弹尽粮绝时，她一个阵法传送进师尊怀里狂吸：“师尊，你好香啊。” 一众师兄姐们大惊：谁教她这么拜师的！ 当发现贴别人生命值只能加零点五个点，贴师尊能加十个点。 她黏上高冷师尊，PUA媚术齐上阵。 “师尊，只有我是真心喜欢你的，他们都是图你的钱。” “师尊，你睁眼看看我，我不信你两眼空空~” 她使出浑身解数，清冷师尊无动于衷。 正,https://www.hongxiu.com/book/31630909507382809
隔墙梨雪又玲珑,瞎蹦跶的相机,仙侠奇缘,0.0,简介： 故阳城药师灵香，为解自己残灵根而修行丹道，出门寻药期间，却因救人用了一枚丹药而被歹人盯上，被迫捡来的徒弟更是与他颇有渊源。 在与歹人智斗的过程中，一些过往的真相也渐渐地浮出了水面，老一辈爱恨情仇的瓜，让灵香渐渐理解了母亲的用心良苦。 群像文/剧情向85%/言情向15% 当【古灵精怪】遇上【傲娇忠犬】，却被后者强行赖上，无奈年纪轻轻，便成了别人的师父，哪成想这无赖徒弟居然想认她作母！ “谁让,https://www.hongxiu.com/book/16094917304626604
师兄今天想开了吗,尤前,仙侠奇缘,0.0,做为正道魁首，剑修芜华一直有个心病。担心自己那位专职惹祸，还有着严重性别认知障碍的师弟，有一天会被心魔所侵，从此走上不归之路。几百年来日日提心吊胆的盯着，直到亲眼看着对方，一路晋阶化神，最后成功渡劫飞升，提着心才放了下来。 从此再不压抑自己的修为，仅在百年之内，便登顶化神巅峰，并迎来了飞升之劫。眼看着九九八十一道劫雷劈了八十道，他持剑正要迎上最后一道劫雷的时候，早已飞升师弟的声音突然在耳边响起。,https://www.hongxiu.com/book/16497898504045104
摘仙令,潭子,仙侠奇缘,0.0,人在道中，道在人心！锁一方气运，绝一方灵气，道归时，人何在？ （简单一句话，我家祖宗有些多。┏┛墓┗┓...(((m -__-)m） ……………… 新书《红楼之先杀一个夫》已发布，烦请多多支持~^o^~,https://www.hongxiu.com/book/12093480903019603
杀死神明后,桃二枝,仙侠奇缘,0.0,【逆袭+大爽文+白月光+疯批帝神】 玉瑶是仙界第一美人，众仙白月光，仙界众才俊为了她掐架掐得头破血流。 她本和苏棠没什么关系。 谁知在魔尊孤烟和天泽上仙又一次为了玉瑶大打出手时，天泽上仙打出的三味真火不小心落在了苏棠未婚夫的身上，把他活活给烧死了。 苏棠费尽力气想救活他，可未婚夫还是死在了她的怀里。 苏棠悲愤欲绝，努力成仙，潜到了玉瑶身边当婢女，——她要以卵击石，杀死天泽，给未婚夫报仇！ 岂料一百,https://www.hongxiu.com/book/30534089304094408
灼灼桃花烬如霜,陌熙燕子,仙侠奇缘,0.0,三生石前，奈何桥旁，忘川河畔，我是否曾见过你？ 那一世，大婚之日遭受背叛她险些魂飞魄散。 这一世，她忘记前世所有以另外一个身份活着。 被封印的禁地，成就她和他的初见，白雪皑皑，琴声悠扬，还有一只水灵兽。 两次相救之恩让她和他结下了牵扯不清的情份，他说好要为她遮风拦雨，可后来的大风大浪却都是他给的。 记忆恢复，她伤心欲绝，两世她最爱之人却是伤她最深之人。 何为正，何为邪，明明我没干过什么伤天害理之事,https://www.hongxiu.com/book/10246488004447503
神庭大佬重生记,爱吃肉包的妞,仙侠奇缘,0.0,每当白斗界出现蓝色月亮，桃花就能够听到一个悠远又古老的呢喃声：仙主请留步。,https://www.hongxiu.com/book/18078003908031804
第一女仙修炼记,夕箩,仙侠奇缘,0.0,胎穿修仙界，陆云遥这辈子的爷爷是一城之主，爹爹是炼器大师，龙凤胎哥哥是个不折不扣的妹控。 娘亲…… 嗯，娘亲早逝，但是娘亲的家族也不简单呢。 总而言之，陆云遥是个妥妥的修三代！ 而且她还资质优品，天生大才，气运极佳，要资源有资源，要后台有后台！ 嗯，这是一个豪气冲天的女主认真刻苦努力修炼，进而成为闻言五大界的第一女仙的故事。 【PS：本文无男主！】,https://www.hongxiu.com/book/11590765604305103
全宗门除了我都是大佬,怀阙,仙侠奇缘,0.0,[团宠+马甲+大佬+修仙] 曲卉紫前世在一个小宗门里长大，宗门破败不堪，全是老弱病残。为了养活宗门的大家，她参加佣兵小队狩猎，结果成了女主视角的反派白莲花，直接被作为诱饵死在了兽潮中。 重生归来，曲卉紫发誓这次一定要躲避危险保护好宗门，好好给师父养老，但是发现宗门里这些老弱病残怎么不对劲？ 老到没力气修炼的师父：北边又有妖兽进犯领地，伤了紫儿，待我擒来妖王教训教训。 弱到走路大喘气的大师姐：什么天,https://www.hongxiu.com/book/24742016601657904
仙瑜无瑕,我为你回眸,仙侠奇缘,0.0,在这个剑修多如狗，体修遍地走的离殇界，季含瑜长着长着就歪了，一路摸爬滚打，跌跌撞撞，向着大道奋勇直前。,https://www.hongxiu.com/book/13930594003991104
修仙保命指北,赵从,仙侠奇缘,0.0,多年后，魏西立在山门，还会想起锡州大旱那年她是如何连滚带爬加入了青城派。 你说她好运？青城派垫底不动如山； 你说她倒霉？魏西确实倒霉……谁家好人从进门派就开始遇见各种要命的事呀！ 本文又名《人欲躺而事不休》《有人脑里装水，有人脑里装坏水》《队友好，运气坏》《保命这事我颇有心得》《三傻大闹修仙界我骄傲了吗》 一句话概括本书为: 倒霉魏西修仙之旅，垫底门派垫底传奇 小贴士:用发展的眼光看问题！ 感谢各,https://www.hongxiu.com/book/28222360907444404
穿成虐文女配后我被反派们团宠了,不冷雨落,仙侠奇缘,0.0,【1V1 】 沈鸢穿成了一本师徒恋虐文中的女配。 男女主被虐了多少章她就被虐了多少章。 最后人家虐来虐去happy ending，她却死成炮灰。 沈鸢那个气啊！ 书中男主是她师尊，女主是她师妹。 她暗恋师尊被发现后，被师尊当成了工具人。 小师妹不理他他找她。 小师妹和他吵架他找她。 小师妹跟着别的男人跑了他还找她！ 沈鸢：...... 她不炮灰谁炮灰？ 一朝穿书，沈鸢主动远离战线。 只要她跑得快，,https://www.hongxiu.com/book/23448871409095204
惟吾逍遥,微斯人也,仙侠奇缘,0.0,【新书《狩猎群星》已发，望多多支持】 仙途浩渺，众生汲汲而求；求道多艰，修士道心渐衰。 自登仙途，御千里快哉风，穿山渡海，凌波御虚，穷睇眄，缈天涯，行于万丈红尘中，游乎四极八荒外。 纵天高地迥，宇宙无穷；任天行有常，盈虚有数，墨天微抚剑而立，“大道独行，惟吾逍遥！” 阅前须知： 1.主角精神病患者，接受不了请及时止损。 2.无男主，因为女主兼职了！ 3.弃文不必告知。 【书友群：738562837,https://www.hongxiu.com/book/9874487203670903
穿书后我卷疯了修仙界,玖玖有余粮,仙侠奇缘,0.0,新书《穿成修二代我叛出家族》已发，欢迎大家来捧场～ （无cp修仙） 穿成修仙文中的送宝女配，林安然只想苟住性命，猥琐发育。可谁知竟误入女主的送宝窝。 大师兄是女主修炼路上第一块试金石，金丹修为被筑基的女主反杀虐菜夺宝…… 二师兄是个作死男配，勾搭女主身边的高冷男配还嘲讽女主，被女主设计弄死夺了千年妖丹…… 三师兄老实憨厚，爱慕女主多年，为女主倾尽所有，爱而不得最终黑化，被男主一剑捅死…… 生活不易,https://www.hongxiu.com/book/25311637801169504
绿茶女配在修仙文里躺赢,米酒煮红茶,仙侠奇缘,0.0,陆桑酒用了一年多的时间，将她时常咳血、身娇体弱的无辜形象烙印在七情宗每个人的心中。 实则，时常咳血是真的，身娇体弱倒还不至于。 一开始，她来七情宗的目的只有一个：剥夺叶枝瑶女主命数，解除天道桎梏！ 后来她看着师门这些简单善良的二傻子，心想，反正也是顺手，能救一个是一个吧！ 所谓能打败清纯白莲花的，只有清新小绿茶。 那么，为了与气运极佳、所有男人都爱她的女主叶枝瑶抗衡，她偶尔茶言茶语一下也不过分吧？,https://www.hongxiu.com/book/26049435109382704
不好！小师妹她有诸界红包群,一颗小豌豆呀,仙侠奇缘,0.0,新书《开局逃荒，我闪送万界暴富了》，请多多支持！【非传统修仙，轻松向】 江柚一朝穿越，到了一个修真文明逐渐衰败的世界，成了真假千金文里不受宠的真千金！ 她看了看随着自己穿越而来的红包群。 不受家族长辈宠爱？红包群里的各界大佬排着队宠我！ 资质不行前途无望？我爆改血脉，成了上古龙族后裔！ 传承丢失文明落后？我随便拿出一本功法，都能让修真界惊了又惊！ 就在江柚以为拿的是手撕假千金，脚踹江家人的剧本时，,https://www.hongxiu.com/book/28909099907629704
丧尸不修仙,彩虹鱼,仙侠奇缘,0.0,跨越时空只为爱恋？误会。 收获神兽抢夺机缘？没用。 步步修仙逆天而上？容易。 别样修真别样仙途，别样的女主带来别样的精彩。 异数年年有，今年到我家。 QQ书友群：511701499。,https://www.hongxiu.com/book/7426603404749203
鹿觅仙途,不咕咕的菇菇,仙侠奇缘,0.0,【土著】【无cp】【凡人升级流】 谁说凡女不能修仙？ 家族联姻她不嫁，炼丹炼器两手抓， 山野小妮刘小鹿勇闯修仙界， 纵使仙途漫漫，她亦勇往直前！,https://www.hongxiu.com/book/15186039804708304
恋爱脑小师妹？我把师弟当炉鼎,木随生,仙侠奇缘,0.0,简隐穿书了，穿成了恋爱脑小师妹，为了男主掏心掏肺，最后落得尸骨无存的下场。 看着这窝囊的剧情，简隐直接被气死了！ 什么男主？什么后宫？都给姐去死，姐要独美。 于是简隐踏上了一条卷王之路，想要称霸修真界，在称霸修真界的路上，顺带捎上了反骨师弟。 简隐：苍天可鉴，我对你绝对没有任何非分之想 叶玄衣：哦 简隐：我没想拿你当炉鼎 叶玄衣：呵 ...... 后来的简隐才知道她的师弟乃当今剑道魁首、天榜第一！,https://www.hongxiu.com/book/31309823507953707
师妹她靠捡破烂走上人生巅峰,爱吃柠檬的橘皮,仙侠奇缘,0.0,【无cp修真文，一不小心苟成了财富榜第一】 燕云，21世纪的社畜，沉迷于赚钱的社畜，在好不容易攒够人生的一个小目标后而惨遭车祸。 再醒来时，她已是长乐仙门的替身小弟子燕云，还绑定了一个鉴宝系统。 仙门内皆知俞逢不过是为解心中忧思才收下燕云当弟子。 当死去的白月光回来了，大家愁，燕云该何去何从，燕云也愁，因为她的钱包好空好空好空。 在熟悉鉴宝系统的规则后，从此长乐仙门多了一个四处收破烂捡破烂的小师妹,https://www.hongxiu.com/book/25762367409363904
团宠师妹竟是位满级大佬,落魅儿,仙侠奇缘,0.0,她叫凌筱瑶，本来有疼爱她的父母和可爱的弟弟。 但是在五年前全球突发危机，无数诡异的陨石坠落在世界各地，全球被不知名的气体笼罩中。 所有人身体开始发生异变，有的变成恐怖的丧尸，有的变成异能者。 而她的父母在世界末日初为了救她们姐弟俩人，变成了丧尸。 她觉醒了两个异能，带着两岁的弟弟在这艰难的末日里生存，她也顺其自然凭着自己的实力成为基地里第一强者。 但是因为一次任务被人陷害，导致弟弟身死她选择自爆与,https://www.hongxiu.com/book/22488835009943604
我靠抽卡征服修真界,暗雎,仙侠奇缘,0.0,问：穿成仙侠文中爱慕师尊的徒弟怎么办？ 苏长情：谢邀，干掉他，我就是最无敌的了。 ------ 苏长情平时追连载小说，跳订弃坑是常事； 没想到一朝不慎，穿进了一本仙侠升级文中； 身份还是疯狂爱慕着主角的舔狗徒弟... 苏长情：？ 祖安十级输出。 舔狗是不可能当的了 这辈子不可能当舔狗的 只好踹掉主角，抢他人设，自己上位 抢不过？ 呵，抽卡系统在手，主角归我所有！ ------ 小剧场 对手大喊：“,https://www.hongxiu.com/book/24387552309947004
穿成炮灰小师妹后我把满门揍哭了,盖世修猫,仙侠奇缘,0.0,凌渺睁眼便发现自己穿书成了恋爱脑修仙文里的废物炮灰女配，下品杂灵根，还身中奇毒，除了力气大一无是处。 为了躺平摆烂，她当场选择逃离女主所在的宗门，逃得越远越好。没成想却逃进了另一个女主的舔狗窝，满门上下都等着为女主抛头颅洒热血。 本来只想找个角落安安静静地当她的小废物，奈何师尊和师兄们都太好了，她还是决定浅浅拯救一下。 温柔大师兄对女主一见倾心，甘愿成为她的移动丹药库。 大师兄：她一落泪，我就忍不,https://www.hongxiu.com/book/27810262207159804
疯批女主她在线逆袭,一颗小豌豆呀,仙侠奇缘,0.0,（传统修仙成长流，无cp，女主音法双修） 一觉醒来，路云浠发现自己穿书了，穿成了一本大男主修仙文中的女主……之一。 她为男主疯，她为男主狂。 她为男主哐哐撞大墙！ 妥妥的疯批一枚。 路云浠夜半惊坐起：不是，她有病吧？？？！！！ 原本想大路朝天，各走一边，但她总觉得男主看她的眼神…… 有杀气！！！！！！ * 萧鹤云重生后的第一件事就是想把路云浠搞死。 但是一切都不一样了。 眼看她觉醒惊人天资，又拜得,https://www.hongxiu.com/book/27161588602308704
夫妻修仙：我和道侣靠种植崛起,班班是我的名,仙侠奇缘,0.0,上辈子寒馨与道侣石砚遭人陷害，死于妖兽爪下。 再睁眼时，两人不仅换了个世界，更是换了具身体，身份由高高在上的修真者成了世俗界的五岁小乞儿。 幸好穿越自带了金手指，不至于让两人乞讨过活。 重来一世，两人有着比上一世更优异的灵根，世俗界灵气稀薄不要紧，辅以系统中富含灵气的各种灵蔬灵米，修为进阶速度堪比修真界。 修真界来收徒，进入修真界大宗门，拜得大能师父，从此过上师父呵护，师兄姐爱护的美好日子，只是没,https://www.hongxiu.com/book/28667301707356704
我在修仙界斩妖烹饪,豆姐吖,仙侠奇缘,0.0,新书《从破落门派开始修仙成神》已发，请各位道友支持！ ~~~~~~~~~~~~~~~~~~~~~~~~~ 【无CP大女主+轻松向爽文+升级流】 美食博主沈青岚贪吃野菌子中毒，躺了板板穿越到修仙世界。 发现这里的修仙者都是内卷之王，不吃不睡心中只有修炼！ 所以修炼的意义在哪里？长生的意义在哪里？ 辟谷？ 手握秘术，这九州大陆的大妖小兽皆是她盘中餐。 修身慎行，勤学苦练？ 拒绝内卷人人有责，她要躺平修,https://www.hongxiu.com/book/24649771901597504
无限修仙玩家,正月初四,仙侠奇缘,0.0,新书《本掌门负债成仙》在起点开书了，谢谢大家支持，谢谢。 酒元子没想到自己一个无辜的小仙女，只是在坐台阶上吃个瓜，竟然就背上黑锅，被打下人间，成了一名【弱小、可怜又无助】只有亿点点漂亮的小妖仙。 为生活所迫，善良纯朴单纯的小妖仙酒元子，只能怯生生地说：你只要出亿点点钱，就能买下你的命了。 漂亮的小妖仙能有什么坏心眼呢？,https://www.hongxiu.com/book/16663313104646904
女配修仙中,岁月炼心,仙侠奇缘,0.0,新书已开，《穿成修仙文炮灰女配后》，欢迎来养成呀～ 天巫族神女寂璃穿成了修仙世界里角布村普普通通的三岁小娃娃，还是个女配。 本以为要过上朴素的种田生活，谁知修仙界来收徒，天灵根的五岁小寂璃震惊四座。 寂璃由此步入修仙界，在女主的光环下努力修仙。 仙道缥缈，数年后，她是道门万道宗天才弟子，亦是仙道至尊。,https://www.hongxiu.com/book/18497404601970404
炮灰女配在修仙界拼命卷,高倾倾,仙侠奇缘,0.0,云楚楚穿书了，穿在一个活不过二十多天的炮灰女配身上。 面临被挖灵根，云楚楚除了逃还是逃。 终于逃了，暂时保住一条小命儿。 可女主更牛逼了，为了小命儿长长久久，云楚楚除了卷还是卷。,https://www.hongxiu.com/book/24512152601194004
小师妹社恐但拔剑,温度哟,仙侠奇缘,0.0,陆韵作为一个社恐，穿越成了女频修仙文中的踏脚石女配，为了不被嘎掉，陆韵避开女主十年潜心修剑。 一朝相逢前功尽弃，被找茬，被退婚。 眼看要走老路，陆韵决定迎难而上，她虽社恐但可拔剑而战。 路遇不平事，拔剑！ 遭栽赃陷害，拔剑！ 被敌人环伺，拔剑！ 难言之事，以剑来说。 我有一剑，可荡山海，可平日月。 摸着手中七把剑，陆韵觉得自己社恐快被治好了。 …… 穿书+无cp,https://www.hongxiu.com/book/26376072701833704
蓁蓁美人心,十四郎,仙侠奇缘,0.0,对令狐蓁蓁来说，“结清人情，两不相欠”一向是她在外往来行走的准则。 既有所得必有所予，反之亦然。 直到某天，她遇见一位巧舌如簧的少年郎，一清二白的账被他算成一笔怎样也算不清的烂账。 ** 令狐蓁蓁：我觉得我们两不相欠了。 秦晞：并没有。我还欠你一样东西。 令狐蓁蓁：是什么？ 秦晞：那句“喜欢你”。,https://www.hongxiu.com/book/17165073304853904
云梦神泽,时宿雨,仙侠奇缘,0.0,昆仑山瑶池里的鲤鱼成了精，修炼三千年终于化成人形，搅动六界风云，掀起过往秘辛 这世上的虐恋就是：如果女主能坦诚地接受男二，也就没有这么多b事了，可惜... 夜漓：对不起，下一世，我也不能爱你了 鹤青：如果你觉得自己已经失去了怜悯，那就让我来成为你的恻隐之心 洛梓弈：我已经习惯被背叛了 天界有邪神，魔族有善者，是非对错，岂能以神魔论之？！ 你不是她命定之人，就算你非要把她留在身边...,https://www.hongxiu.com/book/18441419201388904
你修仙，我修功德值,玲珑秀,仙侠奇缘,0.0,大宗门精英弟子的女儿，有修仙最好的条件，偏偏施泽兰被人暗算诅咒，自带厄运体质。 别人修仙如打怪喝水一般的顺利，她修仙竟然要靠修功德升级。 凭着一往无前的信念和决心，修仙大道万万千千，施泽兰走在修仙的花道上。,https://www.hongxiu.com/book/28276536604123704
重生女修仙途无量,高倾倾,仙侠奇缘,0.0,大道苍苍，仙途崎岖，一位现代绝症女孩穿越到异界，一次机缘开启了她在异界的修仙之途！她有点二，有点暴力，有点大胆，有点好吃，有点匪气。带着她的神棍，她的破鼎，她的吃货九天艰难的闯荡修仙界。,https://www.hongxiu.com/book/19566480608216204
天歌，三生情三世劫（完+出版）,伍家格格,仙侠奇缘,0.0,天歌系列之一：好脾气好身材好腹黑的师父VS伪文艺呆萌小徒儿！ 身为一只妖精： 静心修炼，成功渡劫后位列仙班？NO! 精研妆容，让自己美若沉鱼落雁闭月羞花？NO！ 进入六道轮回，祈求阎王爷给自己投到皇家当格格？NO！ 小妖飘萝用她的亲身经历告诉你，修得好长得好嫁得好都不如——拜得好!拜对了师父，人生岂得完美二字！ 师父，三十三重天，离恨天最高！若有一天我住进了离恨天，你可还能将我救赎？ 飘萝，四百四,https://www.hongxiu.com/book/25449003000389901
修仙满级后我重生了,一颗小豌豆呀,仙侠奇缘,0.0,“剑道杀神”千仞奚陨落了。 因杀孽过重陨落在飞升雷劫之下。 重活一世，千仞奚发现自己竟来到了灵力浓郁的上古时代，附身到了一个被饿死的小姑娘身上。 开局只是一个乞丐的她，逐渐拥有了唠叨大能师尊，憨傻师兄，冰冷师弟，可爱师妹，更是拥有了修仙大家族嫡系弟子的身份。 一心只想飞升的她，慢慢的揭开了自己重生的秘密。 原来，是有人散去一身神力，魂飞魄散换她重来一次。 天神阻止又如何？ 穿书女配又如何？ 千仞奚,https://www.hongxiu.com/book/17510193706604704
仙声夺人,午夜牧羊女,仙侠奇缘,0.0,新书容娴系列《我靠发刀拯救世界》已发文，大家可以搜索加入书架养肥支持，谢谢。 文案： 容娴一不小心忘了个约定，便被小心眼儿的天道君主放逐到破碎世界，想要离开的办法只有一个：拯救世界。 容娴：好家伙，我直呼好家伙。 当她发现收集力量的捷径是人情绪波动后，她走上了迫害所有人的路上。亲自上手写下煽情狗血让人胃疼的剧情并亲身演绎，一路跑偏拽不回来。 容娴：笑容逐渐失德。我只是个无辜可怜又弱小的社畜，社畜能,https://www.hongxiu.com/book/9535990703581003
我竟然败给了钞能力,大U.,仙侠奇缘,0.0,严榆身为修仙之人，却一直反对飞升之道，被所有仙门视为异类。于是有人逮住机会，一脚将正在树上休息的她踹到了秘境裂缝中。 问：被人一脚踹下悬崖是什么感受！ 严榆：谢邀，人还活着，就是从修仙之人变成了短胳膊短腿的孤儿院被抛弃的女孩，现在你知道了我的身份，转我一百万，只要我重回自己的世界，一定带你飞升。 评论：已举报，这年头骗子这么猖狂。 目睹一切的小于牧谷心疼的说：“等以后我赚钱了都给你花。” 严榆看了,https://www.hongxiu.com/book/26348910209855504
穿着满级游戏装备去修仙,一元两毛五,仙侠奇缘,0.0,当满级装备遇上菜鸟演技—— 湛瑶被雷劫劈进修仙界时，怀里还揣着游戏背包里的999 + 件神器。 装傻充愣当萌新？ 不好意思，她背包里的自动炼丹炉正在炸鼎，隐身斗篷卡在金丹长老头顶，灭世神剑不小心戳爆了试剑石。 从炼气到元婴，这个戏精一会甩道具装柔弱，一会持剑善后，把修仙界反派气到集体心魔发作。,https://www.hongxiu.com/book/31975039807284509
遮天：摇光圣女逆袭叶天帝,雪之约定,仙侠奇缘,0.0,【遮天+无系统+轻松向】 “什么叶天帝，当年也只是一个无耻小贼而已。” 于神源之中悟道，即将突破帝境，一道分魂进入时间长河，度轮回劫，去了叶凡的家乡，意外转世，成为了叶凡青梅竹马的邻家姐姐。 当年之事，至今难忘，既然命运给了她这么一个重新找回自信机会，那她一定会好好珍惜。 “呵呵，打不过你叶天帝，还不能欺负一下叶小弟吗”姚曦一脸自信的说道。,https://www.hongxiu.com/book/25924931709584904
锦绣农女种田忙,巅峰小雨,古代言情,0.0,又胖又傻的丑女杨若晴在村子里备受嘲弄，被订了娃娃亲的男人逼迫跳河。 再次醒来，身体里灵魂被顶级特工取代，面对一贫如洗的家境，她带领全家，从一点一滴辛勤种田，渐渐的发家致富起来。 在努力种田的同时，她治好暗伤，身材变好，成了大美人，山里的猎户汉子在她从丑到美都不离不弃，宠溺无度，比手无缚鸡之力的书生好多了，岂料猎户汉子不单纯，他的身份竟然不一般。 （新书《重生之农门药香》已发布，求支持！）,https://www.hongxiu.com/book/2808006700663502
花颜策,西子情,古代言情,0.0,太子云迟选妃，选中了林安花家最小的女儿花颜，消息一出，碎了京城无数女儿的芳心。 传言：太子三岁能诗，七岁能赋，十岁辩当世大儒，十二岁百步穿杨，十五岁司天下学子考绩，十六岁监国摄政，文登峰，武造极，容姿倾世，丰仪无双。 花颜觉得，天上掉了好大一张馅饼，砸到了她的头上。 自此后，她要和全天下抢这个男人？ －－－－－－－－－－－－－－－ 云迟：立在青云之端，学的是制衡术，习的是帝王谋，心中装的是江山天下,https://www.hongxiu.com/book/9992311904164201
纨绔世子妃,西子情,古代言情,0.0,她是天圣皇朝云王府唯一的嫡女云浅月，亦是人人口中的纨绔少女，嚣张跋扈，恶名昭彰，赏诗会为了心爱的男子与人争风吃醋命丧黄泉。 她一朝为国身死，灵魂坠入异世，重生在天圣皇朝云王府唯一的嫡女云浅月之身。 纨绔少女对上少年将军，她的到来让表面平静的天圣皇朝幡然巨变。 说我嚣张？ 说我纨绔？ 说我就是一个顶着云王府嫡女的名头，打着内定太子妃的幌子，占着整个王朝最尊贵女子的身份，其实就是天圣皇朝第一废物？ 靠,https://www.hongxiu.com/book/3756275604494701
绝世神医：腹黑大小姐,夜北,古代言情,0.0,她是二十四世纪神医，一支银针，活死人，肉白骨。一夕穿越，成为王府人人喊打的大小姐。没有戒灵、骄横无能，身为王府嫡脉却被欺上门来？ 本是天之骄子，岂容尔等放肆！银针在手，天下我有！天玄地宝尽在她手，绝世功法信手拈来。叫你知道什么是打脸！神医到处，魂断九霄。不曾想，却救起了一只跟屁虫。 他绝色妖异，手段狠辣，却对这个偶然救他一命的小家伙，情有独钟。 “我们不熟。”某神医横眉冷对。,https://www.hongxiu.com/book/22116362000978402
重生之嫡女祸妃,千山茶客,古代言情,0.0,蒋家有两姝，原配出长女，妩媚如妖。继室出次女，清丽若仙。 她生母早逝，大哥战死，云游道士算她八字不祥，自幼送入庄子中受人冷眼。 回府后 从来感念继母待她视如己出， 仙子嫡妹不顾诅咒真心相待， 待怀着感激之心代妹入宫.... 以为 生父时时关爱， 心爱之人悉心教导， 她为了家族荣光委曲求全， 谁知... 一朝风云突变，心爱之人坐拥天下，自己却落得祸国妖女之名。 嫡妹巧笑倩兮：“姐姐可知自己是小妹眼中,https://www.hongxiu.com/book/3737574104618001
桃花马上请长缨,六月,古代言情,0.0,她侍奉公婆，以自己的嫁妆补贴将军府，却换来他以一身战功求娶女将军为平妻。战北望讥讽：宋惜惜，你可知你的锦衣玉食珠光宝气，全靠本将军和易昉抵御蛮敌浴血奋战得来的？你永远都成为不了易昉那样飒爽威风的女将，你只懂得弄青巧，再与一堆夫人交流内宅阴损手段。宋惜惜转身离开，策马上了战场，她本是将门之后，只不过为你战北望洗手做羹汤，不代表她拿不起长枪了。,https://www.hongxiu.com/book/30544254207689406
